competênciamov;região;uf;município;seção;subclasse;saldomovimentação;cbo2002ocupação;categoria;graudeinstrução;idade;horascontratuais;raçacor;sexo;tipoempregador;tipoestabelecimento;tipomovimentação;tipodedeficiência;indtrabintermitente;indtrabparcial;salário;tamestabjan;indicadoraprendiz;origemdainformação;competênciadec;competênciaexc;indicadordeexclusão;indicadordeforadoprazo
202112;3;33;330430;G;4619200;-1;521115;101;7;38;45,00;4;3;0;1;31;0;0;0;1429,33;4;0;1;202112;202203;1;0
202112;3;33;330455;Q;8730199;-1;413105;101;80;59;40,00;1;1;0;1;40;0;0;0;3190,00;10;0;1;202201;202203;1;1
202112;4;42;421660;N;8121400;-1;514320;101;3;37;44,00;6;3;0;1;40;0;0;0;1253,07;9;0;1;202112;202203;1;0
202112;3;35;350390;N;8299799;-1;784205;101;6;27;44,00;3;1;0;1;31;0;0;0;1280,28;2;0;1;202112;202203;1;0
202112;3;35;354850;M;7120100;1;391215;101;7;24;44,00;1;1;0;1;97;0;0;0;1593,80;5;0;1;202112;202203;1;0
202112;2;29;291160;G;4712100;-1;521140;101;7;22;44,00;6;1;0;1;31;0;0;0;1100,00;4;0;1;202112;202203;1;0
202112;3;33;330330;J;6311900;-1;212420;101;7;25;44,00;1;3;0;1;31;0;0;0;3200,00;2;0;1;202112;202203;1;0
202112;3;32;320530;G;4781400;-1;414105;101;7;24;44,00;1;3;0;1;31;0;0;0;1501,59;2;0;1;202112;202203;1;0
202112;3;35;355030;N;7820500;1;784105;106;7;25;44,00;1;1;0;1;97;0;0;0;1400,00;10;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;43;1,00;3;1;0;1;31;0;1;0;27,30;8;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;20;1,00;3;1;0;1;31;0;1;0;27,30;8;0;1;202112;202203;1;0
202112;1;15;150140;S;9603304;-1;520105;101;7;22;,00;3;1;0;1;31;0;0;9;2000,00;1;0;1;202112;202203;1;0
202112;1;15;150140;S;9603304;-1;521110;101;7;40;48,00;3;1;0;1;31;0;0;0;1100,00;1;0;1;202112;202203;1;0
202112;5;52;520870;G;4691500;-1;412205;101;7;25;44,00;3;1;0;1;60;0;0;0;1100,00;1;0;1;202201;202203;1;1
202112;3;33;330455;N;7820500;-1;783210;111;7;22;1,00;3;1;0;1;40;0;1;0;28,15;8;0;1;202112;202203;1;0
202112;2;26;261160;K;6422100;-1;413225;101;9;54;40,00;1;1;0;1;40;0;0;0;8705,37;6;0;1;202112;202203;1;0
202112;9;99;999999;A;133499;1;621005;102;7;18;44,00;3;1;2;3;97;0;0;0;1147,30;99;0;1;202201;202203;1;1
202112;3;33;330455;N;7820500;-1;783210;111;7;36;1,00;3;1;0;1;31;0;1;0;27,30;8;0;1;202112;202203;1;0
202112;4;41;411070;G;4781400;1;521110;101;7;18;44,00;1;3;0;1;97;0;0;0;1100,00;1;0;1;202112;202203;1;0
202112;4;42;420440;F;4120400;-1;715315;101;3;34;44,00;6;1;0;1;31;0;0;0;2100,00;4;0;1;202112;202203;1;0
202112;2;28;280030;M;7112000;-1;715525;101;4;43;45,00;6;1;0;1;31;0;0;0;1459,35;1;0;1;202112;202203;1;0
202112;5;53;530010;K;6462000;1;717020;101;6;41;44,00;2;1;0;1;97;0;0;0;1300,00;1;0;1;202112;202203;1;0
202112;3;32;320130;C;2391503;1;411010;101;8;19;44,00;1;3;0;1;97;0;0;0;,00;4;0;1;202202;202203;1;1
202112;3;31;310620;H;5223100;1;783105;101;7;22;36,00;3;1;0;1;97;0;0;0;1250,49;1;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;38;1,00;1;1;0;1;31;0;1;0;27,30;8;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;21;1,00;3;1;0;1;40;0;1;0;25,25;8;0;1;202112;202203;1;0
202112;4;43;431490;N;7820500;1;521110;106;7;31;44,00;3;1;0;1;97;0;0;0;1449,00;8;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;19;1,00;3;1;0;1;31;0;1;0;27,90;8;0;1;202112;202203;1;0
202112;3;35;355030;G;4721102;-1;513435;101;7;33;44,00;6;3;0;1;32;0;0;0;1250,00;3;0;1;202201;202203;1;1
202112;3;35;355030;K;6422100;-1;413225;101;80;58;40,00;1;3;0;1;40;0;0;0;4816,58;5;0;1;202112;202203;1;0
202112;3;35;354870;M;7112000;-1;710205;101;6;45;44,00;3;1;0;1;40;0;0;0;2500,00;1;0;1;202201;202203;1;1
202112;1;15;150140;S;9603304;-1;521110;101;7;26;48,00;3;1;0;1;31;0;0;0;1100,00;1;0;1;202112;202203;1;0
202112;3;35;351860;H;4930202;1;621005;101;7;61;44,00;6;1;0;1;97;0;0;0;1400,00;2;0;1;202112;202203;1;0
202112;3;35;351500;P;8599604;1;142305;101;9;54;44,00;1;3;0;1;97;0;0;0;1455,00;3;0;1;202112;202203;1;0
202112;3;33;330020;I;5611201;1;513405;101;7;34;39,00;6;1;0;1;97;0;0;0;1144,65;1;0;1;202112;202203;1;0
202112;3;33;330285;G;4520001;1;521110;101;7;47;40,00;2;3;0;1;97;0;0;0;1350,00;1;0;1;202202;202203;1;1
202112;2;26;261110;K;6422100;-1;413225;101;9;42;40,00;3;1;0;1;32;0;0;0;4331,94;5;0;1;202112;202203;1;0
202112;1;13;130260;N;7820500;1;514225;101;7;25;44,00;3;3;0;1;97;0;0;0;1113,00;6;0;1;202112;202203;1;0
202112;3;35;351860;H;4930202;1;621005;101;7;54;44,00;6;1;0;1;97;0;0;0;1400,00;2;0;1;202112;202203;1;0
202112;5;52;520110;S;9602502;1;142105;101;7;30;45,00;6;3;0;1;97;0;0;0;1959,89;1;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;18;1,00;3;1;0;1;31;0;1;0;27,30;8;0;1;202112;202203;1;0
202112;1;15;150140;S;9603304;-1;521110;101;7;32;48,00;3;1;0;1;31;0;0;0;2000,00;1;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;22;1,00;3;1;0;1;31;0;1;0;27,95;8;0;1;202201;202203;1;1
202112;1;15;150760;G;4744004;-1;411005;101;4;19;40,00;3;1;0;1;31;0;0;0;1800,00;3;0;1;202201;202203;1;1
202112;3;35;350460;G;4711302;-1;521125;101;7;17;44,00;1;1;0;1;40;0;0;0;1456,00;1;0;1;202112;202203;1;0
202112;3;35;350670;A;151201;1;623015;101;2;52;44,00;1;1;2;3;97;0;0;0;2016,93;99;0;1;202202;202203;1;1
202112;3;32;320130;C;2222600;-1;862150;101;8;21;44,00;3;1;0;1;40;0;0;0;1252,56;7;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;37;1,00;3;1;0;1;40;0;1;0;27,30;8;0;1;202112;202203;1;0
202112;1;15;150140;N;8011101;-1;517330;101;4;28;44,00;3;1;0;1;31;0;0;0;1308,80;9;0;1;202201;202203;1;1
202112;4;42;421660;H;4930202;1;521125;111;7;58;,00;6;1;0;1;97;0;1;9;12177,00;1;0;1;202112;202203;1;0
202112;3;31;310620;F;4313400;-1;715210;101;5;36;44,00;3;1;0;1;60;0;0;0;1194,60;1;0;1;202112;202203;1;0
202112;3;35;350750;G;4782201;1;521110;101;7;25;44,00;1;1;0;1;97;0;0;0;1656,30;1;0;1;202112;202203;1;0
202112;3;31;317020;N;8130300;1;992225;101;7;37;44,00;1;1;0;1;97;0;0;0;1589,34;4;0;1;202112;202203;1;0
202112;3;33;330510;N;8111700;-1;422315;101;7;50;48,00;1;3;0;1;40;0;0;0;1500,00;1;0;1;202112;202203;1;0
202112;3;31;310620;K;6422100;-1;413225;101;7;61;30,00;3;1;0;1;40;0;0;0;4517,64;6;0;1;202112;202203;1;0
202112;5;52;520870;G;4771701;-1;412205;101;5;39;44,00;6;1;0;1;40;0;0;0;1100,00;1;0;1;202112;202203;1;0
202112;3;35;350950;K;6422100;-1;413225;101;80;50;40,00;1;1;0;1;40;0;0;0;8603,94;5;0;1;202112;202203;1;0
202112;5;53;530010;N;8121400;1;411005;101;9;28;44,00;1;1;0;1;97;0;0;0;1164,64;7;0;1;202201;202203;1;1
202112;3;31;317120;F;4110700;-1;715210;101;5;61;44,00;3;1;0;4;31;0;0;0;1194,60;1;0;1;202112;202203;1;0
202112;4;41;410690;K;6499999;-1;413225;101;80;40;30,00;3;3;0;1;40;0;0;0;4651,84;10;0;1;202112;202203;1;0
202112;3;31;314290;K;6422100;-1;413225;101;80;37;30,00;1;3;0;1;40;0;0;0;4816,58;3;0;1;202112;202203;1;0
202112;3;31;317130;Q;8650004;1;521110;101;9;32;44,00;1;3;0;1;97;0;0;0;1350,00;1;0;1;202112;202203;1;0
202112;3;35;355030;G;4789099;1;521105;101;7;18;44,00;1;3;0;1;97;0;0;0;1461,20;1;0;1;202201;202203;1;1
202112;3;31;316510;G;4781400;-1;521110;101;6;51;40,00;1;1;0;1;31;0;0;0;1100,00;1;0;1;202112;202203;1;0
202112;2;22;221100;K;6422100;-1;253215;101;9;37;44,00;3;3;0;1;31;0;0;0;6001,60;4;0;1;202112;202203;1;0
202112;2;26;261160;G;4744002;-1;783225;101;7;25;44,00;6;1;0;1;31;0;0;0;1100,00;2;0;1;202112;202203;1;0
202112;3;35;355030;K;6422100;-1;413225;101;9;37;30,00;6;1;0;1;40;0;0;0;4331,94;4;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;19;1,00;3;1;0;1;31;0;1;0;27,30;8;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;33;1,00;3;1;0;1;40;0;1;0;25,25;8;0;1;202112;202203;1;0
202112;4;43;430460;C;3314799;-1;717020;111;5;40;,00;6;1;0;1;31;0;1;9;1496,00;3;0;1;202112;202203;1;0
202112;4;42;421280;F;4120400;-1;715210;101;7;40;44,00;1;1;0;1;32;0;0;0;1850,00;1;0;1;202112;202203;1;0
202112;1;15;150140;S;9603304;-1;521110;101;7;36;48,00;3;1;0;1;31;0;0;0;1100,00;1;0;1;202112;202203;1;0
202112;1;15;150140;N;8011101;-1;517330;101;5;57;44,00;3;1;0;1;31;0;0;0;1308,80;9;0;1;202201;202203;1;1
202112;4;41;410690;J;6204000;1;411005;101;8;24;30,00;1;1;0;1;97;0;0;0;1249,50;3;0;1;202112;202203;1;0
202112;3;35;355030;N;8111700;1;517410;101;7;36;36,00;1;1;0;1;97;0;0;0;1402,00;4;0;1;202112;202203;1;0
202112;3;35;350750;G;4723700;-1;782310;101;7;44;44,00;6;1;0;1;40;0;0;0;2242,18;3;0;1;202112;202203;1;0
202112;1;15;150140;S;9603304;-1;521110;101;7;23;48,00;3;1;0;1;31;0;0;0;1387,09;1;0;1;202112;202203;1;0
202112;3;31;313490;H;4930203;-1;783225;101;5;54;44,00;6;1;0;1;31;0;0;0;1144,00;3;0;1;202112;202203;1;0
202112;3;35;355030;N;7820500;1;784205;106;7;26;45,00;3;3;0;1;97;0;0;0;1200,00;10;0;1;202112;202203;1;0
202112;2;21;211120;G;4729699;1;421105;101;7;42;44,00;1;3;0;1;97;0;0;0;1251,70;2;0;1;202112;202203;1;0
202112;3;35;354870;Q;8610101;1;514320;101;5;59;36,00;3;3;0;1;97;0;0;0;1326,49;1;0;1;202112;202203;1;0
202112;3;35;355030;G;4713004;-1;521110;101;7;19;22,00;1;3;0;1;31;0;0;0;1504,22;5;0;1;202112;202203;1;0
202112;3;32;320130;C;2222600;-1;862150;101;7;26;44,00;3;1;0;1;40;0;0;0;1252,56;7;0;1;202112;202203;1;0
202112;4;43;432180;G;4711302;1;784105;101;7;28;44,00;2;1;0;1;97;0;0;0;1365,91;7;0;1;202202;202203;1;1
202112;3;35;351860;H;4930202;1;621005;101;7;44;44,00;6;1;0;1;97;0;0;0;1400,00;2;0;1;202112;202203;1;0
202112;5;51;510250;Q;8712300;-1;322205;101;9;46;44,00;6;3;0;1;40;0;0;0;1230,00;4;0;1;202112;202203;1;0
202112;4;42;420540;G;4520001;-1;914405;101;7;48;44,00;1;1;0;1;40;0;0;0;1800,00;2;0;1;202112;202203;1;0
202112;3;33;330455;G;4637107;-1;411005;101;7;25;43,00;3;1;0;1;31;0;0;0;1748,85;7;0;1;202112;202203;1;0
202112;2;29;292740;G;4721103;-1;513435;101;7;27;36,67;6;3;0;1;31;0;0;0;1136,54;4;0;1;202112;202203;1;0
202112;5;52;520360;N;8211300;1;621005;101;7;18;44,00;3;1;0;1;97;0;0;0;1400,00;1;0;1;202112;202203;1;0
202112;3;33;330080;K;6422100;-1;413225;101;9;58;30,00;1;1;0;1;40;0;0;0;4816,58;3;0;1;202112;202203;1;0
202112;5;53;530010;K;6499999;-1;413225;101;80;51;,00;1;3;0;1;40;0;0;9;9839,30;10;0;1;202112;202203;1;0
202112;4;43;431490;N;8111700;-1;513205;101;7;29;40,00;1;3;0;1;31;0;0;0;1131,00;1;0;1;202112;202203;1;0
202112;2;26;260960;I;5611201;1;513405;101;5;42;44,00;3;1;0;1;97;0;0;0;1186,73;1;0;1;202112;202203;1;0
202112;3;35;355030;F;4330404;1;716610;101;7;18;44,00;3;1;0;1;97;0;0;0;2030,19;1;0;1;202112;202203;1;0
202112;4;41;410150;G;4753900;-1;999999;101;9;43;44,00;1;3;0;1;31;0;0;0;3308,00;6;0;1;202112;202203;1;0
202112;2;29;291480;G;4771704;1;623110;101;5;26;44,00;6;1;0;1;97;0;0;0;1100,00;4;0;1;202112;202203;1;0
202112;2;29;292740;G;4721103;-1;513435;101;7;32;36,67;6;3;0;1;31;0;0;0;1136,54;4;0;1;202112;202203;1;0
202112;3;31;310620;C;2330302;1;717020;101;5;53;43,00;1;1;0;1;97;0;0;0;1170,15;1;0;1;202112;202203;1;0
202112;2;21;211130;N;8011101;-1;517330;101;7;42;44,00;6;1;0;1;31;0;0;0;1109,61;10;0;1;202201;202203;1;1
202112;2;28;280060;F;4120400;-1;715305;101;7;50;45,00;6;1;0;4;43;0;0;0;1459,35;1;0;1;202112;202203;1;0
202112;4;42;420540;N;8112500;1;517410;101;7;40;44,00;6;1;0;1;97;0;0;0;1574,00;2;0;1;202112;202203;1;0
202112;3;35;352930;H;4930202;-1;354145;101;7;27;44,00;6;3;0;1;31;0;0;0;1278,00;1;0;1;202202;202203;1;1
202112;3;33;330285;G;4520001;1;914415;101;7;21;40,00;3;1;0;1;97;0;0;0;1510,00;1;0;1;202202;202203;1;1
202112;4;42;420460;G;4687703;1;782510;101;7;40;44,00;6;1;0;1;97;0;0;0;1954,00;1;0;1;202112;202203;1;0
202112;5;50;500270;I;5611201;-1;513505;101;7;50;44,00;1;3;0;1;40;0;0;0;1218,00;3;0;1;202112;202203;1;0
202112;3;35;355030;N;7820500;1;811815;106;9;45;45,00;1;1;0;1;97;0;0;0;1473,00;10;0;1;202112;202203;1;0
202112;2;23;230440;G;4729699;-1;513435;101;7;29;44,00;3;1;0;1;31;0;0;0;1219,00;5;0;1;202201;202203;1;1
202112;5;53;530010;K;6422100;-1;413225;101;7;29;30,00;1;1;0;1;40;0;0;0;3664,91;5;0;1;202112;202203;1;0
202112;5;52;520110;M;7119702;-1;213405;101;7;33;44,00;6;1;0;1;40;0;0;0;7000,00;1;0;1;202112;202203;1;0
202112;5;53;530010;K;6499999;-1;413225;101;80;38;30,00;3;1;0;1;40;0;0;0;5446,14;10;0;1;202112;202203;1;0
202112;1;15;150140;I;5611203;-1;513435;101;7;47;44,00;3;3;0;1;31;0;0;0;1239,50;2;0;1;202202;202203;1;1
202112;4;41;410690;F;4211101;1;632120;101;7;54;44,00;3;1;0;1;97;0;0;0;1694,00;4;0;1;202112;202203;1;0
202112;3;35;355030;G;4759801;1;354125;101;7;35;44,00;1;3;0;1;97;0;0;0;2000,00;1;0;1;202112;202203;1;0
202112;3;35;355030;N;7820500;1;521130;106;7;22;44,00;3;3;0;1;97;0;0;0;1610,00;10;0;1;202112;202203;1;0
202112;3;35;355030;K;6422100;-1;422315;101;9;27;36,00;1;3;0;1;31;0;0;0;2705,22;10;0;1;202112;202203;1;0
202112;4;42;420460;G;4687703;1;252305;101;7;22;44,00;6;1;0;1;97;0;0;0;1500,00;1;0;1;202112;202203;1;0
202112;3;35;355030;F;4120400;1;715210;101;4;33;44,00;1;1;0;1;97;0;0;0;2030,19;4;0;1;202112;202203;1;0
202112;5;53;530010;J;6319400;-1;411005;101;7;26;44,00;6;3;0;1;90;0;0;0;1416,80;3;0;1;202112;202203;1;0
202112;3;35;351860;G;4744002;1;622110;101;7;33;44,00;6;1;0;1;97;0;0;0;1400,00;1;0;1;202112;202203;1;0
202112;5;52;520880;N;8211300;-1;421125;101;7;25;44,00;6;1;0;1;31;0;0;0;1100,00;6;0;1;202201;202203;1;1
202112;3;33;330455;N;7820500;-1;783210;111;7;25;1,00;3;1;0;1;40;0;1;0;28,15;8;0;1;202112;202203;1;0
202112;3;32;320520;M;7112000;-1;717020;101;7;34;54,00;1;1;0;1;31;0;0;0;1201,20;5;0;1;202202;202203;1;1
202112;5;51;510682;Q;8712300;-1;322205;101;7;35;44,00;3;3;0;1;40;0;0;0;1230,00;3;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;20;1,00;3;1;0;1;40;0;1;0;25,00;8;0;1;202201;202203;1;1
202112;3;35;351860;G;4744002;1;622110;101;7;20;44,00;6;1;0;1;97;0;0;0;1400,00;1;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;414215;111;7;27;1,00;3;1;0;1;40;0;1;0;29,50;8;0;1;202112;202203;1;0
202112;3;33;330430;G;4619200;-1;521115;101;5;48;44,00;3;3;0;1;31;0;0;0;1429,33;4;0;1;202112;202203;1;0
202112;3;31;314930;G;4781400;1;421125;101;7;27;44,00;6;3;0;1;97;0;0;0;,00;3;0;1;202112;202203;1;0
202112;3;31;317020;I;5611201;-1;513505;101;7;22;42,00;2;3;0;1;31;0;0;0;1235,00;5;0;1;202112;202203;1;0
202112;1;15;150140;S;9603304;-1;520105;101;7;25;48,00;3;1;0;1;31;0;0;0;2000,00;1;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;51;1,00;3;1;0;1;31;0;1;0;27,30;8;0;1;202112;202203;1;0
202112;4;41;410690;N;8211300;-1;513435;101;7;27;44,00;1;1;0;1;31;0;0;0;1400,00;2;0;1;202112;202203;1;0
202112;5;52;520870;N;8121400;1;514120;101;5;36;44,00;3;1;0;1;97;0;0;0;1323,38;5;0;1;202112;202203;1;0
202112;5;53;530010;K;6499999;-1;413225;101;9;39;30,00;1;1;0;1;40;0;0;0;4517,64;10;0;1;202112;202203;1;0
202112;3;32;320405;F;4399102;-1;715545;101;7;32;44,00;3;1;0;1;43;0;0;0;2319,24;7;0;1;202201;202203;1;1
202112;4;42;420460;F;4330401;-1;717020;101;7;38;44,00;1;1;0;1;40;0;0;0;1771,67;7;0;1;202112;202203;1;0
202112;2;29;291160;G;4712100;-1;521125;101;7;47;44,00;6;1;0;1;31;0;0;0;1100,00;4;0;1;202112;202203;1;0
202112;1;11;110020;G;4712100;1;783225;101;7;22;44,00;3;1;0;1;97;0;0;0;1128,00;1;0;1;202202;202203;1;1
202112;3;35;355030;N;8111700;-1;517330;101;7;53;36,00;6;1;0;1;32;0;0;0;1666,57;4;0;1;202112;202203;1;0
202112;2;28;280060;F;4120400;-1;717020;101;7;34;45,00;3;1;0;4;31;0;0;0;1100,00;1;0;1;202112;202203;1;0
202112;3;35;355030;H;4921301;-1;334115;101;5;26;44,00;3;1;0;1;31;0;0;0;1100,00;2;0;1;202112;202203;1;0
202112;2;21;211130;K;6422100;-1;413225;101;9;45;30,00;1;3;0;1;40;0;0;0;4190,45;4;0;1;202112;202203;1;0
202112;4;42;420440;F;4120400;-1;710205;101;5;30;44,00;6;1;0;1;31;0;0;0;5500,00;4;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;414215;111;7;30;1,00;3;1;0;1;40;0;1;0;29,50;8;0;1;202112;202203;1;0
202112;3;35;355030;G;4713004;-1;521120;101;7;28;15,00;3;3;0;1;31;0;0;0;479,00;6;0;1;202112;202203;1;0
202112;4;41;411520;H;4930202;-1;783225;101;7;30;44,00;1;1;0;1;43;0;0;0;1422,51;4;0;1;202112;202203;1;0
202112;5;52;520360;N;8211300;1;621005;101;7;23;44,00;3;3;0;1;97;0;0;0;1100,00;1;0;1;202112;202203;1;0
202112;3;32;320405;F;4399102;-1;715545;101;7;20;44,00;3;1;0;1;43;0;0;0;2176,26;5;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;29;1,00;3;1;0;1;31;0;1;0;27,30;8;0;1;202112;202203;1;0
202112;1;13;130260;N;7820500;1;514225;101;7;30;44,00;3;3;0;1;97;0;0;0;1113,00;6;0;1;202112;202203;1;0
202112;3;35;355030;A;151201;-1;611005;101;7;60;44,00;6;1;2;3;31;0;0;0;1916,00;99;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;27;1,00;3;1;0;1;31;0;1;0;27,30;8;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;18;1,00;3;1;0;1;40;0;1;0;25,00;8;0;1;202201;202203;1;1
202112;3;35;355280;N;8111700;1;514320;101;7;24;44,00;6;1;0;1;97;0;0;0;1253,07;5;0;1;202112;202203;1;0
202112;1;12;120060;G;4712100;-1;521140;101;7;22;44,00;6;1;0;1;40;0;0;0;1100,00;5;0;1;202112;202203;1;0
202112;1;15;150140;G;4641901;-1;521140;101;7;22;48,00;1;3;0;1;43;0;0;0;1279,44;5;0;1;202112;202203;1;0
202112;3;33;330400;C;1741902;1;784205;101;7;38;44,00;1;1;0;1;97;0;0;0;1375,99;9;0;1;202112;202203;1;0
202112;3;35;351860;H;4930202;1;621005;101;7;32;44,00;6;1;0;1;97;0;0;0;1400,00;2;0;1;202112;202203;1;0
202112;3;33;330285;G;4520001;1;422310;101;7;18;40,00;1;1;0;1;97;0;0;0;1250,00;1;0;1;202202;202203;1;1
202112;4;41;410690;G;4741500;1;411010;101;7;33;44,00;6;3;0;1;97;0;0;0;1525,00;3;0;1;202202;202203;1;1
202112;2;29;291360;G;4754701;-1;521110;101;7;22;44,00;6;1;0;1;31;0;0;0;1228,12;2;0;1;202112;202203;1;0
202112;3;31;311860;F;4120400;1;715210;101;6;30;8,00;3;1;0;1;97;0;0;0;1546,39;1;0;1;202112;202203;1;0
202112;3;31;313100;N;7732201;1;782510;101;7;51;44,00;3;1;0;1;97;0;0;0;2103,52;5;0;1;202112;202203;1;0
202112;2;29;293330;H;4930202;1;142305;101;7;27;44,00;6;3;0;1;97;0;0;0;7000,00;2;0;1;202202;202203;1;1
202112;3;33;330455;N;7820500;-1;783210;111;7;19;1,00;2;1;0;1;31;0;1;0;27,30;8;0;1;202112;202203;1;0
202112;2;29;291360;I;5611201;1;513315;101;6;42;44,00;3;3;0;1;97;0;0;0;1174,22;5;0;1;202112;202203;1;0
202112;3;35;351860;H;4930202;1;621005;101;5;28;44,00;2;1;0;1;97;0;0;0;1400,00;2;0;1;202112;202203;1;0
202112;2;29;291160;G;4712100;-1;782305;101;7;22;44,00;6;1;0;1;31;0;0;0;1100,00;4;0;1;202112;202203;1;0
202112;3;35;350950;G;4712100;1;521140;101;8;19;44,00;1;3;0;1;97;0;0;0;1535,28;1;0;1;202112;202203;1;0
202112;2;29;293010;S;9603301;1;521110;101;7;47;44,00;6;1;0;1;97;0;0;0;1100,00;1;0;1;202112;202203;1;0
202112;3;35;355030;H;4930202;1;521125;111;4;24;,00;6;1;0;1;97;0;1;9;12177,00;8;0;1;202112;202203;1;0
202112;3;35;355030;Q;8630504;-1;252305;101;7;39;44,00;4;3;2;3;31;0;0;0;1100,00;99;0;1;202201;202203;1;1
202112;2;29;292740;N;8230001;-1;724205;111;7;36;,00;6;1;0;1;31;0;1;9;2200,00;3;0;1;202112;202203;1;0
202112;5;53;530010;K;6422100;-1;413225;101;9;33;30,00;1;1;0;1;40;0;0;0;3558,16;7;0;1;202112;202203;1;0
202112;4;41;412410;G;4789099;-1;514225;101;7;34;44,00;6;1;0;1;31;0;0;0;1401,00;3;0;1;202112;202203;1;0
202112;2;28;280030;M;7112000;-1;715210;101;6;52;45,00;6;1;0;1;43;0;0;0;1459,35;1;0;1;202112;202203;1;0
202112;3;33;330510;N;8111700;-1;422105;101;7;32;48,00;1;3;0;1;40;0;0;0;6,25;1;0;1;202112;202203;1;0
202112;1;13;130260;N;7732201;-1;715110;101;7;45;44,00;6;1;0;1;31;0;0;0;1700,00;3;0;1;202112;202203;1;0
202112;3;35;355030;K;6499999;-1;413225;101;80;51;,00;1;1;0;1;40;0;0;9;10848,78;10;0;1;202112;202203;1;0
202112;3;35;355220;G;4774100;1;521110;101;7;26;44,00;1;3;0;1;97;0;0;0;1463,00;2;0;1;202112;202203;1;0
202112;2;27;270430;N;7723300;1;521110;101;7;29;44,00;6;3;0;1;97;0;0;0;1100,00;1;0;1;202112;202203;1;0
202112;1;15;150130;N;8130300;-1;716610;101;3;49;44,00;3;1;0;1;43;0;0;0;1672,03;6;0;1;202112;202203;1;0
202112;1;11;110009;C;1610201;-1;784205;101;7;21;44,00;6;1;0;1;31;0;0;0;1980,00;5;0;1;202112;202203;1;0
202112;5;52;520870;C;1731100;-1;784205;101;7;33;44,00;3;3;0;1;43;0;0;0;1188,00;7;0;1;202202;202203;1;1
202112;2;24;240325;M;7112000;1;214305;111;7;26;,00;6;1;0;1;97;0;1;9;15763,00;5;0;1;202112;202203;1;0
202112;2;29;292740;G;4771701;1;521130;101;7;26;44,00;6;3;0;1;97;0;0;0;1100,00;1;0;1;202112;202203;1;0
202112;1;13;130260;N;7820500;1;514225;101;7;47;44,00;3;3;0;1;97;0;0;0;1113,00;6;0;1;202112;202203;1;0
202112;1;15;150140;Q;8630503;1;411005;101;7;48;44,00;3;3;0;1;97;0;0;0;1210,00;1;0;1;202202;202203;1;1
202112;3;35;353870;I;5611201;-1;513205;101;6;54;44,00;3;3;0;1;31;0;0;0;1704,90;2;0;1;202112;202203;1;0
202112;3;35;350920;N;8292000;1;766220;101;7;42;44,00;3;1;0;1;97;0;0;0;1636,73;7;0;1;202112;202203;1;0
202112;3;33;330455;N;7820500;-1;783210;111;7;21;1,00;1;1;0;1;31;0;1;0;25,65;8;0;1;202201;202203;1;1
202112;3;32;320530;N;7711000;-1;351710;101;7;28;49,00;6;1;0;1;40;0;0;0;1355,90;3;0;1;202112;202203;1;0
202112;3;35;355030;K;6422100;-1;413225;101;7;29;30,00;1;1;0;1;40;0;0;0;3454,52;3;0;1;202112;202203;1;0
202112;5;53;530010;K;6499999;-1;413225;101;80;50;40,00;1;1;0;1;40;0;0;0;8943,67;10;0;1;202112;202203;1;0
202112;5;52;521640;S;9511800;-1;141205;101;7;26;44,00;6;1;0;1;32;0;0;0;2000,00;1;0;1;202112;202203;1;0
202112;3;32;320520;K;6550200;-1;422105;101;7;53;44,00;6;3;0;1;31;0;0;0;1650,00;1;0;1;202112;202203;1;0
202112;5;53;530010;H;5240199;-1;783205;101;8;35;22,00;1;3;0;1;31;0;0;0;891,00;1;0;1;202112;202203;1;0
202112;4;42;421660;F;4321500;-1;318705;101;7;29;44,00;6;3;0;1;40;0;0;0;1800,00;4;0;1;202112;202203;1;0
202112;2;23;230765;K;6422100;-1;413225;101;9;34;30,00;3;1;0;1;40;0;0;0;3558,16;4;0;1;202112;202203;1;0
202112;2;23;230440;I;5611203;-1;513420;101;7;26;44,00;3;1;0;1;31;0;0;0;1122,00;4;0;1;202112;202203;1;0
