competênciamov;região;uf;município;seção;subclasse;saldomovimentação;cbo2002ocupação;categoria;graudeinstrução;idade;horascontratuais;raçacor;sexo;tipoempregador;tipoestabelecimento;tipomovimentação;tipodedeficiência;indtrabintermitente;indtrabparcial;salário;tamestabjan;indicadoraprendiz;origemdainformação;competênciadec;competênciaexc;indicadordeexclusão;indicadordeforadoprazo
202108;3;35;354750;S;9430800;-1;516220;111;7;24;30;6;3;0;1;40;0;1;0;795;8;0;1;202108;202202;1;0
202108;2;25;250750;N;8121400;1;514320;101;7;45;44;6;1;0;4;97;0;0;0;1100;1;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;54;30;6;3;0;1;40;0;1;0;795;8;0;1;202108;202202;1;0
202108;2;23;231290;G;4781400;-1;519110;101;7;43;44;3;1;0;1;40;0;0;0;1100;1;0;1;202110;202202;1;1
202108;3;31;310620;I;5611204;-1;513505;101;6;23;44;2;3;0;1;31;0;0;0;1100;4;0;1;202108;202202;1;0
202108;3;35;355030;F;4292802;1;313205;101;7;33;44;3;1;0;1;97;0;0;0;4764.24;10;0;1;202108;202202;1;0
202108;2;21;211130;F;4321500;1;411010;101;8;23;44;3;3;0;1;97;0;0;0;1100;2;0;1;202108;202202;1;0
202108;3;33;330455;N;8211300;-1;521130;101;9;24;44;6;3;0;1;40;0;0;0;1336;1;0;1;202108;202202;1;0
202108;1;12;120040;H;4921301;-1;782410;101;7;36;44;3;1;0;1;31;0;0;0;2294.84;7;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;25;30;1;1;0;1;40;0;1;0;795;8;0;1;202110;202202;1;1
202108;3;35;354990;F;4322302;-1;911205;101;7;36;44;1;1;0;1;43;0;0;0;2700;3;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;6;27;30;1;3;0;1;40;0;1;0;1060;8;0;1;202108;202202;1;0
202108;3;35;352400;C;2511000;-1;784205;101;7;24;44;3;1;0;1;31;0;0;0;1546.6;5;0;1;202108;202202;1;0
202108;3;35;351880;H;5250804;1;782220;101;7;52;44;6;1;0;1;97;0;0;0;1900;7;0;1;202108;202202;1;0
202108;2;23;230440;I;5611201;1;513435;101;1;42;8;3;3;0;1;97;0;0;0;1122;1;0;1;202111;202202;1;1
202108;3;31;316210;I;5620104;1;513505;101;5;27;44;3;1;0;1;97;0;0;0;1100;1;0;1;202110;202202;1;1
202108;3;31;317020;G;4713004;1;521125;111;7;20;0;3;3;0;1;97;0;1;0;6116;4;0;1;202108;202202;1;0
202108;3;31;310620;N;7830200;-1;517410;101;7;42;44;3;1;0;1;31;0;0;0;1455.69;7;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;45;30;2;3;0;1;31;0;1;0;795;8;0;1;202108;202202;1;0
202108;3;35;352250;F;4391600;1;715305;101;7;40;44;1;1;0;4;97;0;0;0;1629;1;0;1;202108;202202;1;0
202108;3;35;355280;N;8121400;-1;391115;101;6;57;44;1;1;0;1;31;0;0;0;1521.91;4;0;1;202108;202202;1;0
202108;3;31;310620;I;5611203;-1;513435;101;7;23;44;3;1;0;1;43;0;0;0;1101.95;3;0;1;202108;202202;1;0
202108;3;31;312510;G;4781400;-1;521110;101;8;21;40;1;3;0;1;40;0;0;0;1100;1;0;1;202108;202202;1;0
202108;5;52;520110;M;6911701;1;241005;101;9;46;44;6;1;0;1;97;0;0;0;1300;1;0;1;202201;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;6;57;30;2;3;0;1;40;0;1;0;795;8;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;23;30;3;1;0;1;40;0;1;0;795;8;0;1;202109;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;7;20;30;6;3;0;1;40;0;1;0;795;8;0;1;202108;202202;1;0
202108;3;31;310670;G;4722901;-1;212305;101;7;37;44;3;1;0;1;40;0;0;0;2025.46;1;0;1;202108;202202;1;0
202108;2;27;270430;L;6822600;1;517410;101;7;47;0;3;1;0;1;97;0;0;0;1161.57;1;0;1;202109;202202;1;1
202108;2;29;290290;H;4930202;-1;421125;101;7;32;44;6;3;0;1;40;0;0;0;1042;1;0;1;202109;202202;1;1
202108;3;35;351510;G;4744005;1;252105;101;7;21;44;1;1;0;1;97;0;0;0;1500;3;0;1;202108;202202;1;0
202108;5;51;510792;M;7420001;1;766150;101;6;23;44;6;3;0;1;97;0;0;0;1300;2;0;1;202108;202202;1;0
202108;3;35;352240;A;111302;-1;621005;101;7;46;44;3;1;2;3;31;0;0;0;1300;99;0;1;202110;202202;1;1
202108;3;31;310620;N;8011101;-1;517330;101;5;46;44;3;1;0;1;31;0;0;0;1699.28;8;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;9;36;30;1;3;0;1;40;0;1;0;795;8;0;1;202109;202202;1;1
202108;2;29;292740;I;5611201;1;513205;111;7;45;0;6;3;0;1;97;0;1;9;1011.9;1;0;1;202111;202202;1;1
202108;2;26;260790;H;4930202;1;314410;101;7;25;44;3;1;0;1;97;0;0;0;1545;1;0;1;202112;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;7;20;30;6;3;0;1;40;0;1;0;795;8;0;1;202108;202202;1;0
202108;3;35;351970;O;8411600;1;231210;105;8;37;30;1;3;0;1;97;0;0;1;2394.21;1;0;1;202112;202202;1;1
202108;2;29;290110;G;4772500;1;513425;101;3;53;44;3;3;0;1;97;0;0;0;1100;1;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;26;30;1;3;0;1;31;0;1;0;795;8;0;1;202108;202202;1;0
202108;3;31;310620;I;5611204;-1;513205;101;5;44;53;2;1;0;1;31;0;0;0;1500;4;0;1;202108;202202;1;0
202108;2;26;260290;H;4930202;-1;521135;101;7;50;27;1;1;0;1;31;0;0;0;1381.29;8;0;1;202108;202202;1;0
202108;3;35;355030;K;6630400;-1;252545;101;9;33;44;1;1;0;1;40;0;0;0;5000;3;0;1;202109;202202;1;1
202108;3;31;310620;I;5611204;-1;513405;101;7;34;44;3;1;0;1;31;0;0;0;1600;4;0;1;202110;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;9;42;30;3;1;0;1;40;0;1;0;795;8;0;1;202109;202202;1;1
202108;4;43;431490;N;8220200;1;373140;101;7;28;44;1;3;0;1;97;0;0;0;1800;1;0;1;202110;202202;1;1
202108;1;15;150140;F;4120400;1;716610;101;4;53;0;1;1;0;1;97;0;0;9;1562;1;0;1;202108;202202;1;0
202108;2;22;221100;C;2451200;1;514320;101;7;26;48;1;1;0;1;97;0;0;0;1135;1;0;1;202109;202202;1;1
202108;4;43;431490;N;8220200;1;413205;101;8;20;44;1;3;0;1;97;0;0;0;1233.81;1;0;1;202110;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;9;39;30;6;3;0;1;31;0;1;0;795;8;0;1;202108;202202;1;0
202108;5;52;520870;G;4721102;-1;784205;101;7;34;44;3;1;0;1;32;0;0;0;1100;6;0;1;202108;202202;1;0
202108;2;23;230440;J;6110803;1;252105;101;9;40;44;3;1;0;1;97;0;0;0;0;7;0;1;202201;202202;1;1
202108;2;26;261160;F;4120400;1;411005;101;8;24;36;3;1;0;1;97;0;0;0;1000;7;0;1;202108;202202;1;0
202108;2;25;250750;N;8299799;-1;783210;111;7;19;0;3;1;0;1;31;0;1;1;5016;1;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;43;30;6;3;0;1;40;0;1;0;795;8;0;1;202108;202202;1;0
202108;1;11;110028;N;8211300;-1;514320;101;4;42;44;1;1;0;1;90;0;0;0;1301;9;0;1;202108;202202;1;0
202108;3;35;355250;C;2452100;-1;514320;101;7;39;44;1;3;0;1;31;0;0;0;1694.92;6;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;6;22;30;1;3;0;1;31;0;1;0;795;8;0;1;202108;202202;1;0
202108;5;51;510335;H;5229002;1;514320;101;7;53;44;6;3;0;1;97;0;0;0;1100;5;0;1;202108;202202;1;0
202108;3;31;310620;I;5611204;-1;514320;101;5;48;44;2;3;0;1;31;0;0;0;1100;4;0;1;202108;202202;1;0
202108;3;31;310620;N;8011101;-1;517330;101;7;55;44;3;1;0;1;31;0;0;0;1699.28;8;0;1;202108;202202;1;0
202108;2;25;250750;N;8121400;1;514320;101;7;33;44;6;3;0;1;97;0;0;0;1100;1;0;1;202108;202202;1;0
202108;3;35;355030;G;4672900;1;411005;101;7;25;44;1;1;0;1;97;0;0;0;1504.22;4;0;1;202108;202202;1;0
202108;3;31;310620;I;5611204;-1;519110;101;7;53;34;1;1;0;1;31;0;0;0;1100;4;0;1;202108;202202;1;0
202108;2;28;280350;F;4120400;1;717020;101;4;26;44;1;1;0;4;97;0;0;0;1100;4;0;1;202201;202202;1;1
202108;5;53;530010;M;6920601;-1;413110;103;6;19;22;6;1;0;1;32;0;0;0;499;3;1;1;202110;202202;1;1
202108;3;35;355220;C;3314799;-1;919105;101;8;33;44;1;1;0;1;40;0;0;0;1700;5;0;1;202108;202202;1;0
202108;2;25;250750;I;5620101;1;513505;101;7;28;44;3;3;0;1;97;0;0;0;1100;1;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;28;30;6;1;0;1;40;0;1;0;795;8;0;1;202110;202202;1;1
202108;3;31;317120;H;4921302;-1;991305;101;7;56;40;3;1;0;1;31;0;0;0;2339.15;5;0;1;202112;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;6;43;30;1;3;0;1;40;0;1;0;795;8;0;1;202108;202202;1;0
202108;2;22;221100;C;2451200;1;514320;101;7;20;48;1;1;0;1;97;0;0;0;1135;1;0;1;202109;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;7;50;30;3;3;0;1;40;0;1;0;795;8;0;1;202109;202202;1;1
202108;3;32;320520;F;4110700;-1;411005;101;9;38;45;1;1;0;1;31;0;0;0;1201.2;2;0;1;202108;202202;1;0
202108;3;35;352730;G;4744005;1;521140;101;6;17;44;3;1;0;1;97;0;0;0;1510;4;0;1;202108;202202;1;0
202108;3;35;355030;F;4292802;1;919205;101;5;46;44;3;1;0;1;97;0;0;0;1837.36;10;0;1;202108;202202;1;0
202108;5;53;530010;Q;8610101;1;324205;101;9;35;40;3;1;0;1;97;0;0;0;3758.56;10;0;1;202108;202202;1;0
202108;2;27;270430;G;4712100;-1;782515;101;7;66;44;6;1;0;1;40;0;0;0;1760;1;0;1;202201;202202;1;1
202108;3;31;310620;G;4511101;-1;411010;101;7;19;44;3;3;0;1;40;0;0;0;1355;6;0;1;202108;202202;1;0
202108;2;26;260500;F;4120400;-1;782310;101;7;30;44;6;1;0;1;31;0;0;0;1200;1;0;1;202111;202202;1;1
202108;2;26;261160;I;5611201;-1;513615;101;7;33;44;6;1;0;1;31;0;0;0;1300;4;0;1;202109;202202;1;1
202108;2;28;280350;F;4120400;1;717020;101;7;19;44;1;1;0;4;97;0;0;0;1100;4;0;1;202201;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;7;30;30;1;3;0;1;31;0;1;0;795;8;0;1;202108;202202;1;0
202108;3;35;355030;P;8511200;1;231110;101;9;36;44;1;3;0;1;97;0;0;0;2886.24;5;0;1;202108;202202;1;0
202108;2;23;230440;J;6110803;1;252105;101;9;56;44;1;1;0;1;97;0;0;0;0;7;0;1;202201;202202;1;1
202108;2;25;250750;N;8121400;1;514320;101;7;45;44;6;3;0;1;97;0;0;0;1100;1;0;1;202108;202202;1;0
202108;3;31;310160;C;1323500;-1;252545;101;9;34;44;1;3;0;1;31;0;0;0;4000;7;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;24;30;6;3;0;1;40;0;1;0;795;8;0;1;202109;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;7;23;40;1;3;0;1;40;0;1;0;1060;8;0;1;202108;202202;1;0
202108;1;15;150140;I;5611201;-1;513205;101;7;49;40;3;3;0;1;31;0;0;0;1180;5;0;1;202108;202202;1;0
202108;1;15;150140;F;4120400;1;717020;106;4;33;44;1;1;0;1;97;0;0;0;1130.51;1;0;1;202108;202202;1;0
202108;3;35;350060;F;4399103;-1;715210;101;5;28;44;1;1;0;1;31;0;0;0;1835.73;6;0;1;202109;202202;1;1
202108;3;32;320200;N;8111700;1;784205;111;5;18;0;6;1;0;1;97;0;1;9;6116;3;0;1;202108;202202;1;0
202108;3;35;352250;F;4330499;1;715315;101;6;23;44;6;1;0;1;97;0;0;0;2030.19;5;0;1;202108;202202;1;0
202108;2;26;261110;G;4744099;1;411010;101;7;35;44;3;3;0;1;97;0;0;0;1582;1;0;1;202108;202202;1;0
202108;2;29;292530;G;4712100;-1;521125;101;7;33;44;6;3;0;1;31;0;0;0;1186;3;0;1;202108;202202;1;0
202108;3;31;310620;I;5611204;-1;513405;101;7;33;44;3;3;0;1;31;0;0;0;1600;4;0;1;202109;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;5;52;30;3;3;0;1;40;0;1;0;795;8;0;1;202109;202202;1;1
202108;2;28;280350;F;4120400;1;717020;101;3;30;44;1;1;0;4;97;0;0;0;1100;4;0;1;202201;202202;1;1
202108;3;35;352940;M;7319002;1;521110;101;7;31;44;3;1;0;1;97;0;0;0;1310.52;1;0;1;202108;202202;1;0
202108;2;22;221100;P;8520100;-1;411010;101;7;53;44;3;1;0;1;31;0;0;0;2362.3;3;0;1;202110;202202;1;1
202108;3;32;320130;G;4712100;1;141410;101;7;26;44;3;3;0;1;97;0;0;0;1150.81;5;0;1;202108;202202;1;0
202108;5;52;520860;I;5611203;-1;513435;101;7;19;44;6;3;0;1;43;0;0;0;1100;4;0;1;202108;202202;1;0
202108;4;41;411520;G;4781400;-1;142305;101;7;55;44;1;3;0;1;31;0;0;0;2350.37;3;0;1;202201;202202;1;1
202108;5;52;520140;G;4712100;-1;521125;101;7;21;44;6;1;0;1;31;0;0;0;1300;2;0;1;202110;202202;1;1
202108;3;31;311250;C;2330302;1;763125;101;7;23;40;3;1;0;1;97;0;0;0;1100;2;0;1;202108;202202;1;0
202108;1;15;150360;B;724301;-1;711130;101;7;44;44;6;1;0;1;40;0;0;0;1100;5;0;1;202112;202202;1;1
202108;2;23;230190;H;4921301;-1;782405;101;5;59;44;3;1;0;1;31;0;0;0;1846.44;3;0;1;202201;202202;1;1
202108;2;23;230440;I;5611201;1;513505;101;1;55;8;3;1;0;1;97;0;0;0;1122;1;0;1;202111;202202;1;1
202108;1;13;130260;H;4930203;1;782515;101;7;40;46;1;1;0;1;97;0;0;0;1779.75;6;0;1;202108;202202;1;0
202108;3;35;355220;G;4754701;-1;514320;101;7;46;44;6;3;0;1;31;0;0;0;1190;1;0;1;202111;202202;1;1
202108;3;33;330575;G;4722902;1;521130;101;2;26;44;1;1;0;1;97;0;0;0;1100;1;0;1;202112;202202;1;1
202108;3;31;310620;G;4711302;-1;521105;101;7;27;44;3;3;0;1;40;0;0;0;1206.85;5;0;1;202201;202202;1;1
202108;2;29;292740;I;5611203;1;513435;101;7;21;44;3;1;0;1;97;0;0;0;1100;1;0;1;202201;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;7;52;30;1;3;0;1;40;0;1;0;795;8;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;5;23;30;1;3;0;1;40;0;1;0;795;8;0;1;202108;202202;1;0
202108;1;11;110028;N;8211300;-1;514320;101;5;39;44;2;1;0;1;90;0;0;0;1301;9;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;28;30;1;3;0;1;31;0;1;0;795;8;0;1;202108;202202;1;0
202108;3;31;317120;F;4399103;1;715210;101;6;35;44;6;1;0;1;97;0;0;0;1832.6;1;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;26;30;1;3;0;1;40;0;1;0;795;8;0;1;202109;202202;1;1
202108;2;29;291360;N;7820500;1;513315;106;6;20;44;3;1;0;1;97;0;0;0;1284.26;1;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;23;30;3;3;0;1;40;0;1;0;1060;8;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;22;30;6;1;0;1;40;0;1;0;795;8;0;1;202108;202202;1;0
202108;1;13;130260;G;4781400;1;354145;101;7;32;40;3;3;0;1;97;0;0;0;1155;1;0;1;202201;202202;1;1
202108;4;41;410690;N;8112500;-1;517410;101;7;65;44;6;1;0;1;90;0;0;0;812;1;0;1;202111;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;7;27;30;1;3;0;1;40;0;1;0;795;8;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;6;50;30;2;3;0;1;40;0;1;0;795;8;0;1;202108;202202;1;0
202108;2;23;230625;G;4744099;1;521110;101;7;25;44;3;3;0;1;97;0;0;0;1970;1;0;1;202112;202202;1;1
202108;2;22;221100;C;2451200;1;514320;101;7;37;48;1;1;0;1;97;0;0;0;1135;1;0;1;202109;202202;1;1
202108;1;11;110028;N;8211300;-1;514320;101;5;45;44;2;3;0;1;90;0;0;0;1301;9;0;1;202108;202202;1;0
202108;2;23;230625;G;4744099;1;521110;101;7;19;44;3;3;0;1;97;0;0;0;1970;1;0;1;202111;202202;1;1
202108;2;23;230280;F;4313400;1;514215;101;5;25;44;3;1;0;1;97;0;0;0;1100;3;0;1;202108;202202;1;0
202108;3;31;313670;P;8593700;-1;333110;101;9;29;12;6;1;0;1;40;0;0;0;1244.4;4;0;1;202108;202202;1;0
202108;5;50;500520;G;4712100;-1;521125;101;6;43;44;1;1;0;1;31;0;0;0;1100;3;0;1;202108;202202;1;0
202108;3;35;352400;C;2511000;-1;725205;101;7;44;44;3;1;0;1;31;0;0;0;1980;5;0;1;202108;202202;1;0
202108;4;41;411990;A;210107;-1;351605;101;7;38;44;6;3;0;1;31;0;0;0;3500;2;0;1;202109;202202;1;1
202108;3;35;355030;A;113000;-1;252210;101;5;51;44;3;1;2;3;31;0;0;0;3858.59;99;0;1;202112;202202;1;1
202108;1;13;130260;G;4781400;1;354145;101;7;32;40;3;3;0;1;97;0;0;0;1212;1;0;1;202201;202202;1;1
202108;3;31;310620;I;5611204;-1;421125;101;7;41;53;3;3;0;1;31;0;0;0;1100;4;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;56;30;1;3;0;1;40;0;1;0;795;8;0;1;202109;202202;1;1
202108;3;33;330455;N;8211300;-1;521130;101;7;25;44;6;3;0;1;40;0;0;0;1336;1;0;1;202108;202202;1;0
202108;3;35;350060;F;4399103;-1;715210;101;5;41;44;1;1;0;1;40;0;0;0;1835.73;6;0;1;202109;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;7;19;30;1;3;0;1;31;0;1;0;795;8;0;1;202109;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;5;44;30;3;3;0;1;40;0;1;0;795;8;0;1;202108;202202;1;0
202108;3;35;355030;I;5510803;-1;514320;101;7;22;44;3;3;0;1;40;0;0;0;1343;5;0;1;202110;202202;1;1
202108;3;33;330045;G;4729699;1;141415;101;7;52;44;3;3;0;1;97;0;0;0;3230.9;1;0;1;202110;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;7;37;30;1;3;0;1;40;0;1;0;1060;8;0;1;202108;202202;1;0
202108;3;35;351300;F;4120400;1;732105;101;7;53;44;3;1;0;1;97;0;0;0;2000;2;0;1;202108;202202;1;0
202108;3;35;355280;N;8299799;1;784205;101;7;41;44;3;3;0;1;97;0;0;0;1715.2;6;0;1;202108;202202;1;0
202108;3;33;330455;N;8112500;1;10115;101;7;42;48;1;1;0;1;97;0;0;0;1264.75;4;0;1;202108;202202;1;0
202108;1;11;110028;N;8211300;-1;514320;101;5;50;44;3;3;0;1;90;0;0;0;1301;9;0;1;202108;202202;1;0
202108;3;35;350760;G;4530703;-1;991305;101;5;41;44;3;1;0;1;40;0;0;0;1518.6;4;0;1;202108;202202;1;0
202108;2;29;291360;N;7820500;1;513505;106;6;27;44;1;3;0;1;97;0;0;0;1037.32;1;0;1;202108;202202;1;0
202108;3;35;351970;O;8411600;1;231210;105;9;42;30;1;3;0;1;97;0;0;1;2394.21;1;0;1;202112;202202;1;1
202108;1;13;130260;G;4712100;-1;411005;101;7;27;45;3;1;0;1;40;0;0;0;1304.91;1;0;1;202108;202202;1;0
202108;4;42;420910;G;4744099;1;511210;101;7;21;44;1;3;0;1;97;0;0;0;1541;2;0;1;202108;202202;1;0
202108;3;35;352050;F;4330405;-1;715210;101;7;28;44;1;1;0;1;31;0;0;0;1752.6;3;0;1;202108;202202;1;0
202108;1;15;150140;F;4120400;1;715210;101;5;29;44;1;1;0;1;97;0;0;0;1562;1;0;1;202108;202202;1;0
202108;3;33;330340;G;4771704;1;519310;101;6;27;44;1;3;0;1;97;0;0;0;1347.92;2;0;1;202108;202202;1;0
202108;1;11;110028;N;8211300;-1;514320;101;4;33;44;3;1;0;1;90;0;0;0;1301;9;0;1;202108;202202;1;0
202108;2;26;260090;C;1111901;1;862120;101;5;30;44;1;1;0;1;97;0;0;0;1190.22;5;0;1;202108;202202;1;0
202108;3;31;311370;G;4722901;-1;521110;101;7;29;44;1;1;0;1;43;0;0;0;1196.48;1;0;1;202201;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;7;37;40;1;3;0;1;40;0;1;0;1060;8;0;1;202109;202202;1;1
202108;1;11;110028;N;8211300;-1;514320;101;8;26;44;2;1;0;1;90;0;0;0;1301;9;0;1;202108;202202;1;0
202108;3;35;350060;F;4399103;-1;715210;101;5;32;44;1;1;0;1;31;0;0;0;1835.73;6;0;1;202109;202202;1;1
202108;2;29;293150;G;4771701;1;223405;101;9;42;20;6;3;0;1;97;0;0;1;2191.36;1;0;1;202108;202202;1;0
202108;4;42;420820;C;3250706;-1;411005;101;7;31;44;6;3;0;1;31;0;0;0;1806;3;0;1;202201;202202;1;1
202108;3;35;355030;N;7820500;1;411045;106;7;29;44;3;1;0;1;97;0;0;0;1124.2;10;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;29;30;1;1;0;1;31;0;1;0;795;8;0;1;202108;202202;1;0
202108;3;31;310620;I;5611204;-1;513505;101;5;24;44;1;1;0;1;31;0;0;0;1100;4;0;1;202108;202202;1;0
202108;3;35;350060;F;4399103;-1;715210;101;7;25;36;1;1;0;1;40;0;0;0;1835.73;6;0;1;202109;202202;1;1
202108;2;23;230440;J;6110803;1;252105;101;9;59;44;3;1;0;1;97;0;0;0;0;7;0;1;202201;202202;1;1
202108;3;35;351970;O;8411600;1;231105;105;9;34;26;1;3;0;1;97;0;0;1;2114.87;1;0;1;202112;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;5;31;30;3;1;0;1;31;0;1;0;795;8;0;1;202108;202202;1;0
202108;3;31;310990;I;5611201;-1;513405;101;4;33;44;3;3;0;1;31;0;0;0;1200;5;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;5;55;30;1;3;0;1;40;0;1;0;795;8;0;1;202109;202202;1;1
202108;1;17;170210;G;4729699;-1;513405;101;7;37;44;6;1;0;1;40;0;0;0;1100;1;0;1;202109;202202;1;1
202108;3;35;355030;G;4543900;1;411005;101;2;46;44;3;3;0;1;97;0;0;0;1500;1;0;1;202201;202202;1;1
202108;3;35;354750;S;9430800;-1;516220;111;6;32;30;3;1;0;1;40;0;1;0;795;8;0;1;202109;202202;1;1
202108;2;28;280350;F;4120400;1;717020;101;4;27;45;1;1;0;4;97;0;0;0;1100;1;0;1;202112;202202;1;1
202108;3;31;310620;N;8011101;-1;517330;101;7;30;30;3;3;0;1;31;0;0;0;1158.6;8;0;1;202108;202202;1;0
202108;1;15;150140;G;4619200;1;524105;101;7;25;44;6;1;0;1;97;0;0;0;1100;3;0;1;202108;202202;1;0
202108;1;15;150140;F;4120400;1;717020;101;6;25;44;3;1;0;1;97;0;0;0;1130.51;1;0;1;202108;202202;1;0
202108;1;11;110028;N;8211300;-1;514320;101;4;32;44;2;1;0;1;90;0;0;0;1301;9;0;1;202108;202202;1;0
202108;3;35;355030;I;5611201;1;521110;101;6;30;36;1;3;0;1;97;0;0;0;2042.36;2;0;1;202108;202202;1;0
202108;5;50;500270;G;4618402;-1;215120;101;9;32;44;3;1;0;1;40;0;0;0;2009;2;0;1;202108;202202;1;0
202108;3;35;351880;H;5250804;1;782220;101;7;35;44;1;1;0;1;97;0;0;0;1900;7;0;1;202108;202202;1;0
202108;1;11;110028;N;8211300;-1;514320;101;7;37;44;2;3;0;1;90;0;0;0;1301;9;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;6;20;30;1;3;0;1;40;0;1;0;795;8;0;1;202108;202202;1;0
202108;3;35;355030;J;6209100;1;768705;101;7;59;40;3;1;0;1;97;0;0;0;1599.6;7;0;1;202108;202202;1;0
202108;2;27;270430;I;5611201;-1;513405;101;7;60;36;6;1;0;1;32;0;0;0;1100;5;0;1;202112;202202;1;1
202108;3;33;330455;I;5611201;1;513205;101;7;27;44;1;3;0;1;97;0;0;0;1500;2;0;1;202201;202202;1;1
202108;3;35;351110;C;1412601;1;141205;101;9;39;44;1;1;0;1;97;0;0;0;5000;1;0;1;202108;202202;1;0
202108;3;35;350060;F;4399103;-1;715210;101;5;22;44;1;1;0;1;31;0;0;0;1835.73;6;0;1;202109;202202;1;1
202108;2;24;241420;I;5611201;-1;141505;101;7;39;44;3;1;0;1;31;0;0;0;2090;4;0;1;202111;202202;1;1
202108;2;26;260600;H;4930202;-1;782510;101;7;46;44;1;1;0;1;31;0;0;0;2339.68;5;0;1;202108;202202;1;0
202108;1;13;130260;N;8129000;1;313215;101;8;26;45;3;1;0;1;97;0;0;0;2208.75;7;0;1;202112;202202;1;1
202108;3;31;314810;A;134200;1;622610;101;4;37;44;1;1;2;3;97;0;0;0;0;99;0;1;202108;202202;1;0
202108;3;33;330455;C;1099604;-1;782510;101;7;44;44;3;1;0;1;32;0;0;0;500.26;4;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;45;30;6;3;0;1;40;0;1;0;795;8;0;1;202108;202202;1;0
202108;1;11;110028;N;8211300;-1;514320;101;7;28;44;2;3;0;1;90;0;0;0;1301;9;0;1;202108;202202;1;0
202108;1;11;110010;G;4751201;1;354120;101;7;34;1;6;1;0;1;97;0;0;0;26;5;0;1;202108;202202;1;0
202108;3;31;310620;N;8011101;-1;517330;101;6;48;12;3;1;0;1;31;0;0;0;484.2;8;0;1;202108;202202;1;0
202108;2;26;260090;C;1111901;1;861110;101;6;32;44;1;1;0;1;97;0;0;0;1275.64;5;0;1;202108;202202;1;0
202108;3;31;317020;S;9430800;1;333110;101;9;48;44;1;1;0;1;97;0;0;0;2390.42;4;0;1;202109;202202;1;1
202108;3;35;355030;C;2813500;-1;721215;101;6;40;44;2;1;0;1;31;0;0;0;652.49;2;0;1;202108;202202;1;0
202108;4;43;431490;F;4221905;-1;716610;101;7;40;44;6;1;0;1;31;0;0;0;1568.6;3;0;1;202108;202202;1;0
202108;3;35;354750;S;9430800;-1;516220;111;7;36;30;1;3;0;1;40;0;1;0;795;8;0;1;202109;202202;1;1
202108;3;35;350060;F;4399103;-1;715210;101;5;39;44;1;1;0;1;40;0;0;0;1835.73;6;0;1;202109;202202;1;1
202108;3;32;320332;A;113000;-1;623110;101;2;42;40;1;1;2;3;31;0;0;0;1100;99;0;1;202201;202202;1;1
202108;2;26;260290;H;4930202;-1;782510;101;7;40;44;3;1;0;1;31;0;0;0;2174.05;8;0;1;202108;202202;1;0
